phi,m,n,k,function,relerr_max,relerr_med,TFLOPS,total_time [sec],conv_32f_2_8i,cublasGemmEx,conv_32i_2_8u,inverse_scaling,
5.000000e-01,16384,16384,16384,INT8-GEMM,,,1.264819e+03,6.954426e-03,,,,,
5.000000e-01,16384,16384,16384,CGEMM,3.505793e+02,2.664187e-06,5.583696e+01,6.301270e-01,,,,,
5.000000e-01,16384,16384,16384,CGEMM-TF32,1.424292e+05,2.957085e-04,1.758988e+02,2.000262e-01,,,,,
5.000000e-01,16384,16384,16384,OS2-fast-2,4.292241e+05,1.000000e+00,7.025955e+02,5.007771e-02,4.396823e-03,4.189009e-02,2.009870e-03,1.761250e-03,
5.000000e-01,16384,16384,16384,OS2-fast-3,1.398964e+08,3.048075e-01,5.015311e+02,7.015392e-02,5.455154e-03,5.938286e-02,3.014211e-03,2.281887e-03,
5.000000e-01,16384,16384,16384,OS2-fast-4,3.959345e+06,2.126716e-02,3.995997e+02,8.804905e-02,6.510738e-03,7.534418e-02,4.016385e-03,2.157964e-03,
5.000000e-01,16384,16384,16384,OS2-fast-5,2.754636e+05,1.338372e-03,3.197588e+02,1.100341e-01,7.748286e-03,9.463174e-02,5.020892e-03,2.613062e-03,
5.000000e-01,16384,16384,16384,OS2-fast-6,8.646795e+03,8.362070e-05,2.647801e+02,1.328815e-01,9.575169e-03,1.142004e-01,6.024431e-03,3.061470e-03,
5.000000e-01,16384,16384,16384,OS2-fast-7,9.232158e+02,5.164459e-06,2.265279e+02,1.553203e-01,1.127096e-02,1.334896e-01,7.029501e-03,3.509822e-03,
5.000000e-01,16384,16384,16384,OS2-fast-8,9.822478e+01,2.651294e-07,1.991162e+02,1.767027e-01,1.277846e-02,1.526803e-01,8.033039e-03,3.190669e-03,
5.000000e-01,16384,16384,16384,OS2-fast-9,1.463860e+00,2.282277e-08,1.767795e+02,1.990298e-01,1.423509e-02,1.721107e-01,9.037219e-03,3.626367e-03,
5.000000e-01,16384,16384,16384,OS2-fast-10,3.748178e-02,2.069785e-08,1.591708e+02,2.210479e-01,1.563981e-02,1.912710e-01,1.004171e-02,4.074952e-03,
5.000000e-01,16384,16384,16384,OS2-fast-11,1.104936e-01,2.081802e-08,1.445894e+02,2.433399e-01,1.709974e-02,2.106591e-01,1.104485e-02,4.515730e-03,
5.000000e-01,16384,16384,16384,OS2-fast-12,1.422417e-01,2.078799e-08,1.314495e+02,2.676646e-01,2.031453e-02,2.310891e-01,1.204954e-02,4.190895e-03,
5.000000e-01,16384,16384,16384,OS2-fast-13,1.899157e-01,2.078305e-08,1.210771e+02,2.905949e-01,2.174536e-02,2.511173e-01,1.305443e-02,4.657110e-03,
5.000000e-01,16384,16384,16384,OS2-fast-14,8.244778e-02,2.077058e-08,1.124869e+02,3.127863e-01,2.321104e-02,2.703904e-01,1.405779e-02,5.106396e-03,
5.000000e-01,16384,16384,16384,OS2-fast-15,9.280613e-02,2.073563e-08,1.050046e+02,3.350747e-01,2.455878e-02,2.898694e-01,1.506134e-02,5.564866e-03,
